orig_split,cls,src,rawkey,name,path,w,h,fmt,mode,short
train,fire,flickr,29738293001,29738293001_f2830b44bf_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/29738293001_f2830b44bf_o.jpg,8432,2348,JPEG,RGB,2348
train,fire,flickr,29741635257,29741635257_93de7a3830_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/29741635257_93de7a3830_o.jpg,6205,4137,JPEG,RGB,4137
train,fire,flickr,29813751658,29813751658_b7a76805cc_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/29813751658_b7a76805cc_o.jpg,4032,3024,JPEG,RGB,3024
train,fire,flickr,29920980588,29920980588_680c4fac49_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/29920980588_680c4fac49_o.jpg,387,303,JPEG,RGB,303
train,fire,flickr,29942433238,29942433238_47496555ca_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/29942433238_47496555ca_o.jpg,621,388,JPEG,RGB,388
train,fire,flickr,30071151131,30071151131_f1d7306553_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/30071151131_f1d7306553_o.jpg,3264,2448,JPEG,RGB,2448
train,fire,flickr,30146885628,30146885628_91cb57f5e9_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/30146885628_91cb57f5e9_o.jpg,6240,4160,JPEG,RGB,4160
train,fire,flickr,30227791868,30227791868_e72b72e0c3_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/30227791868_e72b72e0c3_o.jpg,4628,3084,MPO,RGB,3084
train,fire,flickr,30227794198,30227794198_1bde9f94aa_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/30227794198_1bde9f94aa_o.jpg,6000,4000,MPO,RGB,4000
train,fire,flickr,30227796028,30227796028_4e2866cd30_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/30227796028_4e2866cd30_o.jpg,4564,3043,MPO,RGB,3043
train,fire,flickr,30291241988,30291241988_abd1397d0e_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/30291241988_abd1397d0e_o.jpg,4240,2832,JPEG,RGB,2832
train,fire,flickr,30465240868,30465240868_fed7cbb366_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/30465240868_fed7cbb366_o.jpg,4160,6240,JPEG,RGB,4160
train,fire,flickr,30581369867,30581369867_cc70426796_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/30581369867_cc70426796_o.jpg,3264,1836,JPEG,RGB,1836
train,fire,flickr,30874319678,30874319678_b44a05f558_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/30874319678_b44a05f558_o.jpg,4032,3024,JPEG,RGB,3024
train,fire,flickr,31779181068,31779181068_48e3660d32_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/31779181068_48e3660d32_o.jpg,3916,2211,JPEG,RGB,2211
train,fire,flickr,32175874454,32175874454_a929b41edf_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/32175874454_a929b41edf_o.jpg,960,542,JPEG,RGB,542
train,fire,flickr,32333431933,32333431933_1ef83b3a4f_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/32333431933_1ef83b3a4f_o.jpg,1280,720,JPEG,RGB,720
train,fire,flickr,32894104394,32894104394_bfe4bf3c79_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/32894104394_bfe4bf3c79_o.jpg,4272,2848,JPEG,RGB,2848
train,fire,flickr,32894125434,32894125434_2ce366b021_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/32894125434_2ce366b021_o.jpg,4272,2848,JPEG,RGB,2848
train,fire,flickr,32918982992,32918982992_f824f8a63d_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/32918982992_f824f8a63d_o.jpg,600,400,JPEG,RGB,400
train,fire,flickr,32923762953,32923762953_0a7618d118_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/32923762953_0a7618d118_o.jpg,4272,2848,JPEG,RGB,2848
train,fire,flickr,32923776623,32923776623_06c59b5d7f_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/32923776623_06c59b5d7f_o.jpg,4272,2848,JPEG,RGB,2848
train,fire,flickr,32939733596,32939733596_6bed2927a5_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/32939733596_6bed2927a5_o.jpg,3110,2014,JPEG,RGB,2014
train,fire,flickr,32979370456,32979370456_aa15ee0a1a_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/32979370456_aa15ee0a1a_o.jpg,960,496,JPEG,RGB,496
train,fire,flickr,32979370576,32979370576_393c40093f_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/32979370576_393c40093f_o.jpg,960,508,JPEG,RGB,508
train,fire,flickr,32979370606,32979370606_a69c59f01c_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/32979370606_a69c59f01c_o.jpg,960,544,JPEG,RGB,544
train,fire,flickr,32979370756,32979370756_f3df57684a_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/32979370756_f3df57684a_o.jpg,960,542,JPEG,RGB,542
train,fire,flickr,33100052051,33100052051_4ed0ea664c_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/33100052051_4ed0ea664c_o.jpg,480,640,JPEG,RGB,480
train,fire,flickr,33115892694,33115892694_a10f83b10f_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/33115892694_a10f83b10f_o.jpg,1280,720,JPEG,RGB,720
train,fire,flickr,33115893844,33115893844_01d61f013e_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/33115893844_01d61f013e_o.jpg,1334,750,JPEG,RGB,750
train,fire,flickr,33115894144,33115894144_bf615304ef_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/33115894144_bf615304ef_o.jpg,720,394,JPEG,RGB,394
train,fire,flickr,33146397673,33146397673_46a304cb53_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/33146397673_46a304cb53_o.jpg,1334,750,JPEG,RGB,750
train,fire,flickr,33148836015,33148836015_80a90c9ec3_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/33148836015_80a90c9ec3_o.jpg,1280,720,JPEG,RGB,720
train,fire,flickr,33352514763,33352514763_954de88ae0_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/33352514763_954de88ae0_o.jpg,1952,1464,JPEG,RGB,1464
train,fire,flickr,33574524210,33574524210_89fdc7420a_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/33574524210_89fdc7420a_o.jpg,1334,750,JPEG,RGB,750
train,fire,flickr,33580463112,33580463112_6589084e17_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/33580463112_6589084e17_o.jpg,4272,2848,JPEG,RGB,2848
train,fire,flickr,33584185233,33584185233_ec01986a56_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/33584185233_ec01986a56_o.jpg,3264,1836,JPEG,RGB,1836
train,fire,flickr,33607866281,33607866281_93d41bf0f4_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/33607866281_93d41bf0f4_o.jpg,4272,2848,JPEG,RGB,2848
train,fire,flickr,33607913731,33607913731_c8b97c23f7_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/33607913731_c8b97c23f7_o.jpg,4272,2848,JPEG,RGB,2848
train,fire,flickr,33607918741,33607918741_a2418c5ed5_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/33607918741_a2418c5ed5_o.jpg,4272,2848,JPEG,RGB,2848
train,fire,flickr,33696300466,33696300466_5cb38a1047_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/33696300466_5cb38a1047_o.jpg,4272,2848,JPEG,RGB,2848
train,fire,flickr,33696310426,33696310426_a0db391e64_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/33696310426_a0db391e64_o.jpg,4272,2848,JPEG,RGB,2848
train,fire,flickr,33696315496,33696315496_53c4e83863_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/33696315496_53c4e83863_o.jpg,4272,2848,JPEG,RGB,2848
train,fire,flickr,33696329906,33696329906_0577f32153_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/33696329906_0577f32153_o.jpg,4272,2848,JPEG,RGB,2848
train,fire,flickr,33737027855,33737027855_f74f71b6a1_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/33737027855_f74f71b6a1_o.jpg,4272,2848,JPEG,RGB,2848
train,fire,flickr,33991421334,33991421334_b8834e87ee_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/33991421334_b8834e87ee_o.jpg,14658,5705,JPEG,RGB,5705
train,fire,flickr,34025005952,34025005952_b1246f3b14_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34025005952_b1246f3b14_o.jpg,3024,4032,JPEG,RGB,3024
train,fire,flickr,34025008392,34025008392_34f74c12ba_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34025008392_34f74c12ba_o.jpg,1977,1483,JPEG,RGB,1483
train,fire,flickr,34094010334,34094010334_b62e68ea40_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34094010334_b62e68ea40_o.jpg,3024,4032,JPEG,RGB,3024
train,fire,flickr,34163415785,34163415785_8355d7da30_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34163415785_8355d7da30_o.jpg,3000,1312,JPEG,RGB,1312
train,fire,flickr,34163416695,34163416695_fd80717cd0_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34163416695_fd80717cd0_o.jpg,4032,3024,JPEG,RGB,3024
train,fire,flickr,34182396555,34182396555_ed36d0170c_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34182396555_ed36d0170c_o.jpg,3024,4032,JPEG,RGB,3024
train,fire,flickr,34182400905,34182400905_4c7fd1bc9d_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34182400905_4c7fd1bc9d_o.jpg,1568,2091,JPEG,RGB,1568
train,fire,flickr,34182401245,34182401245_908ac4708b_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34182401245_908ac4708b_o.jpg,2690,1183,JPEG,RGB,1183
train,fire,flickr,34182404375,34182404375_3aa8385db4_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34182404375_3aa8385db4_o.jpg,1887,1415,JPEG,RGB,1415
train,fire,flickr,34182404715,34182404715_6454a87316_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34182404715_6454a87316_o.jpg,1811,1358,JPEG,RGB,1358
train,fire,flickr,34300723214,34300723214_3e649f65dd_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34300723214_3e649f65dd_o.jpg,2484,1397,JPEG,RGB,1397
train,fire,flickr,34567852580,34567852580_4b31f089e7_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34567852580_4b31f089e7_o.jpg,3000,2250,JPEG,RGB,2250
train,fire,flickr,34631783560,34631783560_a93cbe6cf1_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34631783560_a93cbe6cf1_o.jpg,3264,1836,JPEG,RGB,1836
train,fire,flickr,34658106483,34658106483_c0ed99d215_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34658106483_c0ed99d215_o.jpg,1624,1712,JPEG,RGB,1624
train,fire,flickr,34658119843,34658119843_27994604c3_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34658119843_27994604c3_o.jpg,2896,3336,JPEG,RGB,2896
train,fire,flickr,34773677392,34773677392_0eb5cb6c56_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34773677392_0eb5cb6c56_o.jpg,3024,4032,JPEG,RGB,3024
train,fire,flickr,34791620042,34791620042_c6f1cc789d_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34791620042_c6f1cc789d_o.jpg,2250,3000,JPEG,RGB,2250
train,fire,flickr,34805106991,34805106991_533fcc2bb7_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34805106991_533fcc2bb7_o.jpg,3024,4032,JPEG,RGB,3024
train,fire,flickr,34896789386,34896789386_b524350749_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34896789386_b524350749_o.jpg,4032,3024,JPEG,RGB,3024
train,fire,flickr,34914713666,34914713666_37fd3222f6_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34914713666_37fd3222f6_o.jpg,2048,1536,JPEG,RGB,1536
train,fire,flickr,34914714076,34914714076_92bbdf68dc_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34914714076_92bbdf68dc_o.jpg,3000,2250,JPEG,RGB,2250
train,fire,flickr,34914716246,34914716246_b84b6ce74c_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34914716246_b84b6ce74c_o.jpg,2250,3000,JPEG,RGB,2250
train,fire,flickr,34914717816,34914717816_73bd740b6a_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34914717816_73bd740b6a_o.jpg,2048,1536,JPEG,RGB,1536
train,fire,flickr,34914718456,34914718456_2660385319_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34914718456_2660385319_o.jpg,2048,1536,JPEG,RGB,1536
train,fire,flickr,34937366285,34937366285_1698fc409d_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34937366285_1698fc409d_o.jpg,4032,3024,JPEG,RGB,3024
train,fire,flickr,34979352386,34979352386_d7f84d688b_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/34979352386_d7f84d688b_o.jpg,4032,3024,JPEG,RGB,3024
train,fire,flickr,35015020213,35015020213_ef676ae49d_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35015020213_ef676ae49d_o.jpg,680,510,JPEG,RGB,510
train,fire,flickr,35015020293,35015020293_6565c8e6ee_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35015020293_6565c8e6ee_o.jpg,960,720,JPEG,RGB,720
train,fire,flickr,35015020413,35015020413_1578907ebe_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35015020413_1578907ebe_o.jpg,680,510,JPEG,RGB,510
train,fire,flickr,35015020853,35015020853_ec3403308b_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35015020853_ec3403308b_o.jpg,680,510,JPEG,RGB,510
train,fire,flickr,35015021703,35015021703_8dde144ac5_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35015021703_8dde144ac5_o.jpg,1400,880,JPEG,RGB,880
train,fire,flickr,35015022573,35015022573_1fcbb7c4fa_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35015022573_1fcbb7c4fa_o.jpg,1200,716,JPEG,RGB,716
train,fire,flickr,35015025393,35015025393_12cb0e3852_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35015025393_12cb0e3852_o.jpg,680,510,JPEG,RGB,510
train,fire,flickr,35015025503,35015025503_e9062876f7_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35015025503_e9062876f7_o.jpg,680,510,JPEG,RGB,510
train,fire,flickr,35015071423,35015071423_a6c8c2dfbe_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35015071423_a6c8c2dfbe_o.jpg,1296,1080,JPEG,RGB,1080
train,fire,flickr,35408981930,35408981930_f7c118f308_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35408981930_f7c118f308_o.jpg,640,480,JPEG,RGB,480
train,fire,flickr,35410025110,35410025110_b70f64a6f4_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35410025110_b70f64a6f4_o.jpg,5312,2988,JPEG,RGB,2988
train,fire,flickr,35410487110,35410487110_e7776351d8_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35410487110_e7776351d8_o.jpg,3264,2448,JPEG,RGB,2448
train,fire,flickr,35436551630,35436551630_83ff810464_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35436551630_83ff810464_o.jpg,680,510,JPEG,RGB,510
train,fire,flickr,35436558590,35436558590_7317a3ea78_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35436558590_7317a3ea78_o.jpg,1200,731,JPEG,RGB,731
train,fire,flickr,35436560230,35436560230_e7630efe22_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35436560230_e7630efe22_o.jpg,1200,742,JPEG,RGB,742
train,fire,flickr,35504733704,35504733704_177275e7b4_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35504733704_177275e7b4_o.jpg,5360,3588,JPEG,RGB,3588
train,fire,flickr,35505051124,35505051124_d96e15ca3c_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35505051124_d96e15ca3c_o.jpg,5360,3580,JPEG,RGB,3580
train,fire,flickr,35531859453,35531859453_a75fb19cce_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35531859453_a75fb19cce_o.jpg,5344,3596,JPEG,RGB,3596
train,fire,flickr,35531863303,35531863303_6e619eba6b_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35531863303_6e619eba6b_o.jpg,5360,3580,JPEG,RGB,3580
train,fire,flickr,35531874233,35531874233_8d14e0c7ba_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35531874233_8d14e0c7ba_o.jpg,5360,3584,JPEG,RGB,3584
train,fire,flickr,35531874733,35531874733_fe5136e087_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35531874733_fe5136e087_o.jpg,5360,3584,JPEG,RGB,3584
train,fire,flickr,35531879493,35531879493_9d0edc5cf2_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35531879493_9d0edc5cf2_o.jpg,5360,3588,JPEG,RGB,3588
train,fire,flickr,35531880393,35531880393_6e069a4320_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35531880393_6e069a4320_o.jpg,5356,3584,JPEG,RGB,3584
train,fire,flickr,35532185633,35532185633_2477844982_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35532185633_2477844982_o.jpg,5344,3584,JPEG,RGB,3584
train,fire,flickr,35628850832,35628850832_ef90c1e9be_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35628850832_ef90c1e9be_o.jpg,640,480,JPEG,RGB,480
train,fire,flickr,35629885502,35629885502_2956fb858e_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35629885502_2956fb858e_o.jpg,3264,2448,JPEG,RGB,2448
train,fire,flickr,35666721801,35666721801_35f05dbd5f_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/fire/35666721801_35f05dbd5f_o.jpg,4000,3000,MPO,RGB,3000
